Epoch 1/3
------------------------------------------------------------
[1/1429] Loss: 0.7604 | LR: 0.005
[232/1429] Loss: 0.6558 | LR: 0.005
[233/1429] Loss: 0.3141 | LR: 0.005
[234/1429] Loss: 0.3172 | LR: 0.005
[235/1429] Loss: 0.7915 | LR: 0.005
[236/1429] Loss: 0.9757 | LR: 0.005
[237/1429] Loss: 0.8448 | LR: 0.005
[238/1429] Loss: 0.5872 | LR: 0.005
[239/1429] Loss: 0.515 | LR: 0.005
[240/1429] Loss: 0.9448 | LR: 0.005
[241/1429] Loss: 0.7792 | LR: 0.005
[242/1429] Loss: 1.0369 | LR: 0.005
[243/1429] Loss: 0.9661 | LR: 0.005
[244/1429] Loss: 0.3141 | LR: 0.005
[245/1429] Loss: 0.6434 | LR: 0.005
[246/1429] Loss: 1.0392 | LR: 0.005
[247/1429] Loss: 0.2863 | LR: 0.005
[248/1429] Loss: 0.7736 | LR: 0.005
[249/1429] Loss: 1.0343 | LR: 0.005
[250/1429] Loss: 0.3127 | LR: 0.005
[251/1429] Loss: 1.0014 | LR: 0.005
[252/1429] Loss: 0.685 | LR: 0.005
[253/1429] Loss: 0.8265 | LR: 0.005
[254/1429] Loss: 0.7645 | LR: 0.005
[255/1429] Loss: 0.3392 | LR: 0.005
[256/1429] Loss: 1.0519 | LR: 0.005
[257/1429] Loss: 0.6544 | LR: 0.005
[258/1429] Loss: 0.4089 | LR: 0.005
[259/1429] Loss: 0.9732 | LR: 0.005
[260/1429] Loss: 1.0745 | LR: 0.005
[261/1429] Loss: 1.0192 | LR: 0.005
[262/1429] Loss: 0.7674 | LR: 0.005
[263/1429] Loss: 0.164 | LR: 0.005
[264/1429] Loss: 0.5922 | LR: 0.005
[265/1429] Loss: 0.4288 | LR: 0.005
[266/1429] Loss: 0.8421 | LR: 0.005
[267/1429] Loss: 0.5983 | LR: 0.005
[268/1429] Loss: 0.9327 | LR: 0.005
[269/1429] Loss: 0.4103 | LR: 0.005
[270/1429] Loss: 0.7289 | LR: 0.005
[271/1429] Loss: 0.6093 | LR: 0.005
[272/1429] Loss: 0.2064 | LR: 0.005
[273/1429] Loss: 0.4951 | LR: 0.005
[274/1429] Loss: 0.494 | LR: 0.005
[275/1429] Loss: 0.4314 | LR: 0.005
[276/1429] Loss: 0.4918 | LR: 0.005
[277/1429] Loss: 0.118 | LR: 0.005
[278/1429] Loss: 0.705 | LR: 0.005
[279/1429] Loss: 0.5644 | LR: 0.005
[280/1429] Loss: 0.3752 | LR: 0.005
[281/1429] Loss: 0.307 | LR: 0.005
[282/1429] Loss: 0.7491 | LR: 0.005
[283/1429] Loss: 0.8507 | LR: 0.005
[284/1429] Loss: 0.971 | LR: 0.005
[285/1429] Loss: 0.1317 | LR: 0.005
[286/1429] Loss: 0.2936 | LR: 0.005
[287/1429] Loss: 0.7074 | LR: 0.005
[288/1429] Loss: 0.8076 | LR: 0.005
[289/1429] Loss: 0.321 | LR: 0.005
[290/1429] Loss: 0.7569 | LR: 0.005
[291/1429] Loss: 0.8477 | LR: 0.005
[292/1429] Loss: 0.9119 | LR: 0.005
[293/1429] Loss: 0.5801 | LR: 0.005
[294/1429] Loss: 0.321 | LR: 0.005
[295/1429] Loss: 0.6111 | LR: 0.005
[296/1429] Loss: 0.2887 | LR: 0.005
[297/1429] Loss: 0.289 | LR: 0.005
[298/1429] Loss: 0.666 | LR: 0.005
[299/1429] Loss: 0.5833 | LR: 0.005
[300/1429] Loss: 0.9733 | LR: 0.005
[301/1429] Loss: 0.3744 | LR: 0.005
[302/1429] Loss: 0.3669 | LR: 0.005
[303/1429] Loss: 0.2206 | LR: 0.005
[304/1429] Loss: 1.0758 | LR: 0.005
[305/1429] Loss: 0.398 | LR: 0.005
[306/1429] Loss: 0.2725 | LR: 0.005
[307/1429] Loss: 0.9208 | LR: 0.005
[308/1429] Loss: 1.0093 | LR: 0.005
[309/1429] Loss: 0.2469 | LR: 0.005
[310/1429] Loss: 0.1766 | LR: 0.005
[311/1429] Loss: 0.3356 | LR: 0.005
[312/1429] Loss: 0.2743 | LR: 0.005
[313/1429] Loss: 0.4103 | LR: 0.005
[314/1429] Loss: 0.8733 | LR: 0.005
[315/1429] Loss: 0.3907 | LR: 0.005
[316/1429] Loss: 0.7384 | LR: 0.005
[317/1429] Loss: 1.0171 | LR: 0.005
[318/1429] Loss: 0.9073 | LR: 0.005
[319/1429] Loss: 0.7382 | LR: 0.005
[320/1429] Loss: 0.6906 | LR: 0.005
[321/1429] Loss: 0.5561 | LR: 0.005
[322/1429] Loss: 0.403 | LR: 0.005
[323/1429] Loss: 0.1449 | LR: 0.005
[324/1429] Loss: 0.4645 | LR: 0.005
[325/1429] Loss: 0.5504 | LR: 0.005
[326/1429] Loss: 0.9073 | LR: 0.005
[327/1429] Loss: 0.3082 | LR: 0.005
[328/1429] Loss: 0.1672 | LR: 0.005
[329/1429] Loss: 0.9134 | LR: 0.005
[330/1429] Loss: 0.1891 | LR: 0.005
[331/1429] Loss: 0.5301 | LR: 0.005
[332/1429] Loss: 0.8846 | LR: 0.005
[333/1429] Loss: 0.1943 | LR: 0.005
[334/1429] Loss: 0.7621 | LR: 0.005
[335/1429] Loss: 0.9841 | LR: 0.005
[336/1429] Loss: 1.0369 | LR: 0.005
[337/1429] Loss: 0.4206 | LR: 0.005
[338/1429] Loss: 0.6426 | LR: 0.005
[339/1429] Loss: 0.7649 | LR: 0.005
[340/1429] Loss: 0.8624 | LR: 0.005
[341/1429] Loss: 0.26 | LR: 0.005
[342/1429] Loss: 0.6482 | LR: 0.005
[343/1429] Loss: 0.8988 | LR: 0.005
[344/1429] Loss: 0.365 | LR: 0.005
[345/1429] Loss: 1.0485 | LR: 0.005
[346/1429] Loss: 0.7282 | LR: 0.005
[347/1429] Loss: 1.0998 | LR: 0.005
[348/1429] Loss: 1.0814 | LR: 0.005
[349/1429] Loss: 0.2267 | LR: 0.005
[350/1429] Loss: 0.5253 | LR: 0.005
[351/1429] Loss: 0.638 | LR: 0.005
[352/1429] Loss: 0.6738 | LR: 0.005
[353/1429] Loss: 0.3309 | LR: 0.005
[354/1429] Loss: 0.1188 | LR: 0.005
[355/1429] Loss: 0.2629 | LR: 0.005
[356/1429] Loss: 0.9882 | LR: 0.005
[357/1429] Loss: 0.4306 | LR: 0.005
[358/1429] Loss: 0.6775 | LR: 0.005
[359/1429] Loss: 0.2456 | LR: 0.005
[360/1429] Loss: 0.262 | LR: 0.005
[361/1429] Loss: 0.7203 | LR: 0.005
[362/1429] Loss: 0.2405 | LR: 0.005
[363/1429] Loss: 0.1333 | LR: 0.005
[364/1429] Loss: 0.8212 | LR: 0.005
[365/1429] Loss: 0.4735 | LR: 0.005
[366/1429] Loss: 0.7644 | LR: 0.005
[367/1429] Loss: 0.7108 | LR: 0.005
[368/1429] Loss: 0.284 | LR: 0.005
[369/1429] Loss: 0.5606 | LR: 0.005
[370/1429] Loss: 0.9879 | LR: 0.005
[371/1429] Loss: 0.7785 | LR: 0.005
[372/1429] Loss: 0.3284 | LR: 0.005
[373/1429] Loss: 0.1715 | LR: 0.005
[374/1429] Loss: 0.7146 | LR: 0.005
[375/1429] Loss: 0.3379 | LR: 0.005
[376/1429] Loss: 1.0855 | LR: 0.005
[377/1429] Loss: 0.1659 | LR: 0.005
[378/1429] Loss: 0.4382 | LR: 0.005
[379/1429] Loss: 0.7802 | LR: 0.005
[380/1429] Loss: 0.3884 | LR: 0.005
[381/1429] Loss: 0.102 | LR: 0.005
[382/1429] Loss: 0.2378 | LR: 0.005
[383/1429] Loss: 0.9626 | LR: 0.005
[384/1429] Loss: 0.7308 | LR: 0.005
[385/1429] Loss: 0.9775 | LR: 0.005
[386/1429] Loss: 0.3313 | LR: 0.005
[387/1429] Loss: 0.2477 | LR: 0.005
[388/1429] Loss: 0.3699 | LR: 0.005
[389/1429] Loss: 0.9532 | LR: 0.005
[390/1429] Loss: 0.7776 | LR: 0.005
[391/1429] Loss: 0.8674 | LR: 0.005
[392/1429] Loss: 0.2734 | LR: 0.005
[393/1429] Loss: 0.2199 | LR: 0.005
[394/1429] Loss: 1.0335 | LR: 0.005
[395/1429] Loss: 0.857 | LR: 0.005
[396/1429] Loss: 0.2652 | LR: 0.005
[397/1429] Loss: 0.4963 | LR: 0.005
[398/1429] Loss: 0.2604 | LR: 0.005
[399/1429] Loss: 0.9896 | LR: 0.005
[400/1429] Loss: 0.2871 | LR: 0.005
[401/1429] Loss: 0.4031 | LR: 0.005
[402/1429] Loss: 0.3414 | LR: 0.005
[403/1429] Loss: 0.7124 | LR: 0.005
[404/1429] Loss: 0.7664 | LR: 0.005
[405/1429] Loss: 0.2015 | LR: 0.005
[406/1429] Loss: 0.5814 | LR: 0.005
[407/1429] Loss: 0.1335 | LR: 0.005
[408/1429] Loss: 0.6091 | LR: 0.005
[409/1429] Loss: 0.3647 | LR: 0.005
[410/1429] Loss: 0.4628 | LR: 0.005
[411/1429] Loss: 0.8368 | LR: 0.005
[412/1429] Loss: 0.6533 | LR: 0.005
[413/1429] Loss: 0.3194 | LR: 0.005
[414/1429] Loss: 1.0314 | LR: 0.005
[415/1429] Loss: 0.9142 | LR: 0.005
[416/1429] Loss: 0.598 | LR: 0.005
[417/1429] Loss: 0.9968 | LR: 0.005
[418/1429] Loss: 0.4623 | LR: 0.005
[419/1429] Loss: 0.8029 | LR: 0.005
[420/1429] Loss: 1.0329 | LR: 0.005
[421/1429] Loss: 0.7578 | LR: 0.005
[422/1429] Loss: 0.7684 | LR: 0.005
[423/1429] Loss: 0.2445 | LR: 0.005
[424/1429] Loss: 0.9181 | LR: 0.005
[425/1429] Loss: 0.4818 | LR: 0.005
[426/1429] Loss: 1.0212 | LR: 0.005
[427/1429] Loss: 0.1798 | LR: 0.005
[428/1429] Loss: 0.4646 | LR: 0.005
[429/1429] Loss: 0.2726 | LR: 0.005
[430/1429] Loss: 0.5327 | LR: 0.005
[431/1429] Loss: 0.8215 | LR: 0.005
[432/1429] Loss: 0.7738 | LR: 0.005
[433/1429] Loss: 0.6466 | LR: 0.005
[434/1429] Loss: 0.4425 | LR: 0.005
[435/1429] Loss: 0.3323 | LR: 0.005
[436/1429] Loss: 0.5315 | LR: 0.005
[437/1429] Loss: 0.384 | LR: 0.005
[438/1429] Loss: 1.0181 | LR: 0.005
[439/1429] Loss: 0.7199 | LR: 0.005
[440/1429] Loss: 0.7976 | LR: 0.005
[441/1429] Loss: 0.5531 | LR: 0.005
[442/1429] Loss: 0.9648 | LR: 0.005
[443/1429] Loss: 0.2544 | LR: 0.005
[444/1429] Loss: 0.9027 | LR: 0.005
[445/1429] Loss: 1.03 | LR: 0.005
[446/1429] Loss: 0.1139 | LR: 0.005
[447/1429] Loss: 0.9241 | LR: 0.005
[448/1429] Loss: 0.1367 | LR: 0.005
[449/1429] Loss: 0.5303 | LR: 0.005
[450/1429] Loss: 0.4408 | LR: 0.005
[451/1429] Loss: 0.4784 | LR: 0.005
[452/1429] Loss: 0.801 | LR: 0.005
[453/1429] Loss: 1.0671 | LR: 0.005
[454/1429] Loss: 1.0791 | LR: 0.005
[455/1429] Loss: 0.1821 | LR: 0.005
[456/1429] Loss: 0.4619 | LR: 0.005
[457/1429] Loss: 0.9984 | LR: 0.005
[458/1429] Loss: 0.7319 | LR: 0.005
[459/1429] Loss: 0.8669 | LR: 0.005
[460/1429] Loss: 0.5285 | LR: 0.005
[461/1429] Loss: 0.8173 | LR: 0.005
[462/1429] Loss: 0.8924 | LR: 0.005
[463/1429] Loss: 0.6274 | LR: 0.005
[464/1429] Loss: 1.0262 | LR: 0.005
[465/1429] Loss: 0.9162 | LR: 0.005
[466/1429] Loss: 0.2191 | LR: 0.005
[467/1429] Loss: 0.631 | LR: 0.005
[468/1429] Loss: 1.0001 | LR: 0.005
[469/1429] Loss: 0.7068 | LR: 0.005
[470/1429] Loss: 1.0501 | LR: 0.005
[471/1429] Loss: 0.5873 | LR: 0.005
[472/1429] Loss: 0.7404 | LR: 0.005
[473/1429] Loss: 1.051 | LR: 0.005
[474/1429] Loss: 0.5228 | LR: 0.005
[475/1429] Loss: 0.9797 | LR: 0.005
[476/1429] Loss: 0.6522 | LR: 0.005
[477/1429] Loss: 0.8355 | LR: 0.005
[478/1429] Loss: 0.3963 | LR: 0.005
[479/1429] Loss: 0.8275 | LR: 0.005
[480/1429] Loss: 0.2492 | LR: 0.005
[481/1429] Loss: 0.9571 | LR: 0.005
[482/1429] Loss: 0.7641 | LR: 0.005
[483/1429] Loss: 0.675 | LR: 0.005
[484/1429] Loss: 0.2234 | LR: 0.005
[485/1429] Loss: 0.765 | LR: 0.005
[486/1429] Loss: 0.1472 | LR: 0.005
[487/1429] Loss: 0.2983 | LR: 0.005
[488/1429] Loss: 0.5369 | LR: 0.005
[489/1429] Loss: 0.7003 | LR: 0.005
[490/1429] Loss: 0.4756 | LR: 0.005
[491/1429] Loss: 0.7758 | LR: 0.005
[492/1429] Loss: 0.5456 | LR: 0.005
[493/1429] Loss: 0.9746 | LR: 0.005
[494/1429] Loss: 1.0183 | LR: 0.005
[495/1429] Loss: 0.2093 | LR: 0.005
[496/1429] Loss: 0.6957 | LR: 0.005
[497/1429] Loss: 1.0682 | LR: 0.005
[498/1429] Loss: 0.8097 | LR: 0.005
[499/1429] Loss: 0.1285 | LR: 0.005
[500/1429] Loss: 0.9589 | LR: 0.005
[501/1429] Loss: 0.8792 | LR: 0.005
[502/1429] Loss: 0.2303 | LR: 0.005
[503/1429] Loss: 0.3693 | LR: 0.005
[504/1429] Loss: 0.2976 | LR: 0.005
[505/1429] Loss: 0.4013 | LR: 0.005
[506/1429] Loss: 1.0851 | LR: 0.005
[507/1429] Loss: 0.4037 | LR: 0.005
[508/1429] Loss: 0.7996 | LR: 0.005
[509/1429] Loss: 0.413 | LR: 0.005
[510/1429] Loss: 0.1644 | LR: 0.005
[511/1429] Loss: 0.8037 | LR: 0.005
[512/1429] Loss: 0.4287 | LR: 0.005
[513/1429] Loss: 0.9918 | LR: 0.005
[514/1429] Loss: 0.2919 | LR: 0.005
[515/1429] Loss: 0.594 | LR: 0.005
[516/1429] Loss: 0.5132 | LR: 0.005
[517/1429] Loss: 0.4336 | LR: 0.005
[518/1429] Loss: 0.617 | LR: 0.005
[519/1429] Loss: 0.3445 | LR: 0.005
[520/1429] Loss: 0.8213 | LR: 0.005
[521/1429] Loss: 0.6064 | LR: 0.005
[522/1429] Loss: 0.4077 | LR: 0.005
[523/1429] Loss: 0.8919 | LR: 0.005
[524/1429] Loss: 0.2519 | LR: 0.005
[525/1429] Loss: 0.8175 | LR: 0.005
[526/1429] Loss: 1.0147 | LR: 0.005
[527/1429] Loss: 0.6034 | LR: 0.005
[528/1429] Loss: 0.6072 | LR: 0.005
[529/1429] Loss: 0.9885 | LR: 0.005
[530/1429] Loss: 0.2243 | LR: 0.005
[531/1429] Loss: 0.6521 | LR: 0.005
[532/1429] Loss: 0.4504 | LR: 0.005
[533/1429] Loss: 0.9763 | LR: 0.005
[534/1429] Loss: 1.0762 | LR: 0.005
[535/1429] Loss: 0.9644 | LR: 0.005
[536/1429] Loss: 0.8536 | LR: 0.005
[537/1429] Loss: 0.144 | LR: 0.005
[538/1429] Loss: 0.5909 | LR: 0.005
[539/1429] Loss: 0.8111 | LR: 0.005
[540/1429] Loss: 0.3678 | LR: 0.005
[541/1429] Loss: 0.3396 | LR: 0.005
[542/1429] Loss: 0.7883 | LR: 0.005
[543/1429] Loss: 0.8871 | LR: 0.005
[544/1429] Loss: 0.5744 | LR: 0.005
[545/1429] Loss: 0.6412 | LR: 0.005
[546/1429] Loss: 0.8847 | LR: 0.005
[547/1429] Loss: 1.0194 | LR: 0.005
[548/1429] Loss: 0.7427 | LR: 0.005
[549/1429] Loss: 0.5822 | LR: 0.005
[550/1429] Loss: 0.1674 | LR: 0.005
[551/1429] Loss: 1.0993 | LR: 0.005
[552/1429] Loss: 0.6135 | LR: 0.005
[553/1429] Loss: 0.4987 | LR: 0.005
[554/1429] Loss: 0.241 | LR: 0.005
[555/1429] Loss: 1.0866 | LR: 0.005
[556/1429] Loss: 0.623 | LR: 0.005
[557/1429] Loss: 1.0286 | LR: 0.005
[558/1429] Loss: 0.6841 | LR: 0.005
[559/1429] Loss: 0.2951 | LR: 0.005
[560/1429] Loss: 0.7799 | LR: 0.005
[561/1429] Loss: 0.5618 | LR: 0.005
[562/1429] Loss: 0.4482 | LR: 0.005
[563/1429] Loss: 0.284 | LR: 0.005
[564/1429] Loss: 1.0401 | LR: 0.005
[565/1429] Loss: 0.9823 | LR: 0.005
[566/1429] Loss: 0.614 | LR: 0.005
[567/1429] Loss: 0.6393 | LR: 0.005
[568/1429] Loss: 0.464 | LR: 0.005
[569/1429] Loss: 0.2634 | LR: 0.005
[570/1429] Loss: 0.7551 | LR: 0.005
[571/1429] Loss: 0.1544 | LR: 0.005
[572/1429] Loss: 0.9168 | LR: 0.005
[573/1429] Loss: 1.0511 | LR: 0.005
[574/1429] Loss: 0.399 | LR: 0.005
[575/1429] Loss: 0.3447 | LR: 0.005
[576/1429] Loss: 0.1082 | LR: 0.005
[577/1429] Loss: 0.9636 | LR: 0.005
[578/1429] Loss: 0.8519 | LR: 0.005
[579/1429] Loss: 0.9642 | LR: 0.005
[580/1429] Loss: 0.8178 | LR: 0.005
[581/1429] Loss: 0.6666 | LR: 0.005
[582/1429] Loss: 0.1433 | LR: 0.005
[583/1429] Loss: 0.4767 | LR: 0.005
[584/1429] Loss: 0.1418 | LR: 0.005
[585/1429] Loss: 0.6117 | LR: 0.005
[586/1429] Loss: 0.419 | LR: 0.005
[587/1429] Loss: 0.9808 | LR: 0.005
[588/1429] Loss: 0.409 | LR: 0.005
[589/1429] Loss: 0.6344 | LR: 0.005
[590/1429] Loss: 0.9797 | LR: 0.005
[591/1429] Loss: 1.0521 | LR: 0.005
[592/1429] Loss: 0.4897 | LR: 0.005
[593/1429] Loss: 0.1784 | LR: 0.005
[594/1429] Loss: 0.8171 | LR: 0.005
[595/1429] Loss: 0.7766 | LR: 0.005
[596/1429] Loss: 0.9176 | LR: 0.005
[597/1429] Loss: 0.7838 | LR: 0.005
[598/1429] Loss: 0.1241 | LR: 0.005
[599/1429] Loss: 1.0326 | LR: 0.005
[600/1429] Loss: 0.3363 | LR: 0.005
[601/1429] Loss: 0.552 | LR: 0.005
[602/1429] Loss: 0.9174 | LR: 0.005
[603/1429] Loss: 0.5033 | LR: 0.005
[604/1429] Loss: 0.2641 | LR: 0.005
[605/1429] Loss: 0.4719 | LR: 0.005
[606/1429] Loss: 0.2422 | LR: 0.005
[607/1429] Loss: 0.5587 | LR: 0.005
[608/1429] Loss: 0.2113 | LR: 0.005
[609/1429] Loss: 0.8764 | LR: 0.005
[610/1429] Loss: 0.9017 | LR: 0.005
[611/1429] Loss: 0.6959 | LR: 0.005
[612/1429] Loss: 1.0243 | LR: 0.005
[613/1429] Loss: 0.7784 | LR: 0.005
[614/1429] Loss: 0.9409 | LR: 0.005
[615/1429] Loss: 0.3916 | LR: 0.005
[616/1429] Loss: 0.3187 | LR: 0.005
[617/1429] Loss: 1.0926 | LR: 0.005
[618/1429] Loss: 0.419 | LR: 0.005
[619/1429] Loss: 0.8976 | LR: 0.005
[620/1429] Loss: 0.9701 | LR: 0.005
[621/1429] Loss: 0.1482 | LR: 0.005
[622/1429] Loss: 0.483 | LR: 0.005
[623/1429] Loss: 0.2057 | LR: 0.005
[624/1429] Loss: 0.2191 | LR: 0.005
[625/1429] Loss: 0.8066 | LR: 0.005
[626/1429] Loss: 0.7138 | LR: 0.005
[627/1429] Loss: 0.5132 | LR: 0.005
[628/1429] Loss: 0.5743 | LR: 0.005
[629/1429] Loss: 0.2743 | LR: 0.005
[630/1429] Loss: 0.2873 | LR: 0.005
[631/1429] Loss: 0.3936 | LR: 0.005
[632/1429] Loss: 0.4929 | LR: 0.005
[633/1429] Loss: 0.9695 | LR: 0.005
[634/1429] Loss: 0.9089 | LR: 0.005
[635/1429] Loss: 0.7443 | LR: 0.005
[636/1429] Loss: 1.0914 | LR: 0.005
[637/1429] Loss: 0.9744 | LR: 0.005
[638/1429] Loss: 0.2182 | LR: 0.005
[639/1429] Loss: 0.6514 | LR: 0.005
[640/1429] Loss: 0.36 | LR: 0.005
[641/1429] Loss: 0.6213 | LR: 0.005
[642/1429] Loss: 1.0965 | LR: 0.005
[643/1429] Loss: 0.7263 | LR: 0.005
[644/1429] Loss: 0.4975 | LR: 0.005
[645/1429] Loss: 0.7253 | LR: 0.005
[646/1429] Loss: 1.0159 | LR: 0.005
[647/1429] Loss: 0.2713 | LR: 0.005
[648/1429] Loss: 0.7906 | LR: 0.005
[649/1429] Loss: 0.1103 | LR: 0.005
[650/1429] Loss: 0.3837 | LR: 0.005
[651/1429] Loss: 0.3737 | LR: 0.005
[652/1429] Loss: 0.6233 | LR: 0.005
[653/1429] Loss: 0.1183 | LR: 0.005
[654/1429] Loss: 0.4219 | LR: 0.005
[655/1429] Loss: 0.5171 | LR: 0.005
[656/1429] Loss: 0.1514 | LR: 0.005
[657/1429] Loss: 0.8837 | LR: 0.005
[658/1429] Loss: 0.5129 | LR: 0.005
[659/1429] Loss: 0.995 | LR: 0.005
[660/1429] Loss: 0.839 | LR: 0.005
[661/1429] Loss: 0.9712 | LR: 0.005
[662/1429] Loss: 0.967 | LR: 0.005
[663/1429] Loss: 0.8967 | LR: 0.005
[664/1429] Loss: 0.9202 | LR: 0.005
[665/1429] Loss: 0.3188 | LR: 0.005
[666/1429] Loss: 0.1271 | LR: 0.005
[667/1429] Loss: 0.3011 | LR: 0.005
[668/1429] Loss: 0.7926 | LR: 0.005
[669/1429] Loss: 1.0022 | LR: 0.005
[670/1429] Loss: 0.4756 | LR: 0.005
[671/1429] Loss: 0.2243 | LR: 0.005
[672/1429] Loss: 0.7496 | LR: 0.005
[673/1429] Loss: 0.4651 | LR: 0.005
[674/1429] Loss: 0.794 | LR: 0.005
[675/1429] Loss: 0.4356 | LR: 0.005
[676/1429] Loss: 0.2803 | LR: 0.005
[677/1429] Loss: 0.3303 | LR: 0.005
[678/1429] Loss: 0.8238 | LR: 0.005
[679/1429] Loss: 0.9941 | LR: 0.005
[680/1429] Loss: 0.2525 | LR: 0.005
[681/1429] Loss: 0.3539 | LR: 0.005
[682/1429] Loss: 0.8177 | LR: 0.005
[683/1429] Loss: 0.2279 | LR: 0.005
[684/1429] Loss: 0.3519 | LR: 0.005
[685/1429] Loss: 0.9999 | LR: 0.005
[686/1429] Loss: 0.4871 | LR: 0.005
[687/1429] Loss: 0.6365 | LR: 0.005
[688/1429] Loss: 0.2719 | LR: 0.005
[689/1429] Loss: 0.7266 | LR: 0.005
[690/1429] Loss: 1.0736 | LR: 0.005
[691/1429] Loss: 0.1399 | LR: 0.005
[692/1429] Loss: 0.9054 | LR: 0.005
[693/1429] Loss: 0.9104 | LR: 0.005
[694/1429] Loss: 0.731 | LR: 0.005
[695/1429] Loss: 0.9415 | LR: 0.005
[696/1429] Loss: 1.0069 | LR: 0.005
[697/1429] Loss: 0.6604 | LR: 0.005
[698/1429] Loss: 1.0342 | LR: 0.005
[699/1429] Loss: 0.7072 | LR: 0.005
[700/1429] Loss: 0.6792 | LR: 0.005
[701/1429] Loss: 0.8282 | LR: 0.005
[702/1429] Loss: 0.6821 | LR: 0.005
[703/1429] Loss: 0.8979 | LR: 0.005
[704/1429] Loss: 0.7104 | LR: 0.005
[705/1429] Loss: 0.9266 | LR: 0.005
[706/1429] Loss: 0.9677 | LR: 0.005
[707/1429] Loss: 0.2066 | LR: 0.005
[708/1429] Loss: 0.8892 | LR: 0.005
[709/1429] Loss: 0.9066 | LR: 0.005
[710/1429] Loss: 0.3442 | LR: 0.005
[711/1429] Loss: 1.0854 | LR: 0.005
[712/1429] Loss: 0.3703 | LR: 0.005
[713/1429] Loss: 0.1325 | LR: 0.005
[714/1429] Loss: 0.9255 | LR: 0.005
[715/1429] Loss: 0.6269 | LR: 0.005
[716/1429] Loss: 1.0208 | LR: 0.005
[717/1429] Loss: 0.5393 | LR: 0.005
[718/1429] Loss: 0.2635 | LR: 0.005
[719/1429] Loss: 1.0275 | LR: 0.005
[720/1429] Loss: 0.4178 | LR: 0.005
[721/1429] Loss: 0.1023 | LR: 0.005
[722/1429] Loss: 0.7165 | LR: 0.005
[723/1429] Loss: 0.2056 | LR: 0.005
[724/1429] Loss: 0.3091 | LR: 0.005
[725/1429] Loss: 0.9733 | LR: 0.005
[726/1429] Loss: 0.5983 | LR: 0.005
[727/1429] Loss: 0.3539 | LR: 0.005
[728/1429] Loss: 0.1722 | LR: 0.005
[729/1429] Loss: 0.7159 | LR: 0.005
[730/1429] Loss: 0.8214 | LR: 0.005
[731/1429] Loss: 0.4943 | LR: 0.005
[732/1429] Loss: 0.8904 | LR: 0.005
[733/1429] Loss: 0.5924 | LR: 0.005
[734/1429] Loss: 0.4601 | LR: 0.005
[735/1429] Loss: 0.2729 | LR: 0.005
[736/1429] Loss: 0.8289 | LR: 0.005
[737/1429] Loss: 0.6105 | LR: 0.005
[738/1429] Loss: 0.3269 | LR: 0.005
[739/1429] Loss: 1.0247 | LR: 0.005
[740/1429] Loss: 0.7639 | LR: 0.005
[741/1429] Loss: 0.1624 | LR: 0.005
[742/1429] Loss: 0.2745 | LR: 0.005
[743/1429] Loss: 1.0424 | LR: 0.005
[744/1429] Loss: 0.7792 | LR: 0.005
[745/1429] Loss: 0.1207 | LR: 0.005
[746/1429] Loss: 0.6226 | LR: 0.005
[747/1429] Loss: 0.7918 | LR: 0.005
[748/1429] Loss: 0.6107 | LR: 0.005
[749/1429] Loss: 0.1987 | LR: 0.005
[750/1429] Loss: 0.309 | LR: 0.005
[751/1429] Loss: 0.7586 | LR: 0.005
[752/1429] Loss: 0.9718 | LR: 0.005
[753/1429] Loss: 0.5574 | LR: 0.005
[754/1429] Loss: 0.4552 | LR: 0.005
[755/1429] Loss: 0.8853 | LR: 0.005
[756/1429] Loss: 1.0079 | LR: 0.005
[757/1429] Loss: 0.1779 | LR: 0.005
[758/1429] Loss: 0.8893 | LR: 0.005
[759/1429] Loss: 0.5459 | LR: 0.005
[760/1429] Loss: 0.1754 | LR: 0.005
[761/1429] Loss: 0.973 | LR: 0.005
[762/1429] Loss: 1.0426 | LR: 0.005
[763/1429] Loss: 0.2945 | LR: 0.005
[764/1429] Loss: 0.6631 | LR: 0.005
[765/1429] Loss: 0.3799 | LR: 0.005
[766/1429] Loss: 0.121 | LR: 0.005
[767/1429] Loss: 1.0733 | LR: 0.005
[768/1429] Loss: 0.3203 | LR: 0.005
[769/1429] Loss: 0.6208 | LR: 0.005
[770/1429] Loss: 0.7748 | LR: 0.005
[771/1429] Loss: 0.7542 | LR: 0.005
[772/1429] Loss: 0.5048 | LR: 0.005
[773/1429] Loss: 0.9829 | LR: 0.005
[774/1429] Loss: 0.1405 | LR: 0.005
[775/1429] Loss: 0.9347 | LR: 0.005
[776/1429] Loss: 0.4574 | LR: 0.005
[777/1429] Loss: 0.1099 | LR: 0.005
[778/1429] Loss: 0.2188 | LR: 0.005
[779/1429] Loss: 1.0128 | LR: 0.005
[780/1429] Loss: 0.5751 | LR: 0.005
[781/1429] Loss: 1.0126 | LR: 0.005
[782/1429] Loss: 0.7167 | LR: 0.005
[783/1429] Loss: 0.6795 | LR: 0.005
[784/1429] Loss: 0.2735 | LR: 0.005
[785/1429] Loss: 0.7629 | LR: 0.005
[786/1429] Loss: 1.0571 | LR: 0.005
[787/1429] Loss: 0.4794 | LR: 0.005
[788/1429] Loss: 1.0989 | LR: 0.005
[789/1429] Loss: 0.7331 | LR: 0.005
[790/1429] Loss: 0.5079 | LR: 0.005
[791/1429] Loss: 0.2015 | LR: 0.005
